0.42932950693050753,0.3828104885665748,0.522633625161184,255,255,0,100,node123;vertex
0.42985736092393845,0.3858698872223784,0.5229137109536167,255,255,0,100,node124;vertex
0.43008573857007587,0.38770552641586065,0.5241363931628903,255,255,0,100,node125;vertex
0.43006527076216733,0.3883174061470213,0.5261196160239237,255,255,0,100,node126;vertex
0.42984766564650806,0.38770552641586065,0.5286780920124918,255,255,0,100,node127;vertex
0.42948355411634553,0.3858698872223784,0.531627610857418,255,255,0,100,node128;vertex
0.42902248981187935,0.3828104885665748,0.5347839622875252,255,255,0,100,node129;vertex
0.42851833538550044,0.3785262531954019,0.5379640132846847,255,255,0,100,node130;vertex
0.4280195672243606,0.3730182583619075,0.5409824763246711,255,255,0,100,node131;vertex
0.3914802210954156,0.3730182583619075,0.5175112869188085,255,255,0,100,node132;vertex
0.3936336499380041,0.3785262531954019,0.5154332657895673,255,255,0,100,node133;vertex
0.3950728600098892,0.3828104885665748,0.5146177852323689,255,255,0,100,node134;vertex
0.3958904950731832,0.3858698872223784,0.5148870984943235,255,255,0,100,node135;vertex
0.39617704438390283,0.38770552641586065,0.5160645360755887,255,255,0,100,node136;vertex
0.39602515170416047,0.3883174061470213,0.5179723512232748,255,255,0,100,node137;vertex
0.39552638354302067,0.38770552641586065,0.5204338744375393,255,255,0,100,node138;vertex
0.39477122915650015,0.3858698872223784,0.5232713589654924,255,255,0,100,node139;vertex
0.39385340955975906,0.3828104885665748,0.5263092125603397,255,255,0,100,node140;vertex
0.3928634140088141,0.3785262531954019,0.5293686112161433,255,255,0,100,node141;vertex
0.39189280901272994,0.3730182583619075,0.5322728854330612,255,255,0,100,node142;vertex
0.35936623048690763,0.3730182583619075,0.504473293281065,255,255,0,100,node143;vertex
0.3620507450820706,0.3785262531954019,0.5025266970236575,255,255,0,100,node144;vertex
0.3637872769951535,0.3828104885665748,0.5017618473597066,255,255,0,100,node145;vertex
0.36469863307360767,0.3858698872223784,0.5020150018259439,255,255,0,100,node146;vertex
0.3649086974179322,0.38770552641586065,0.5031170316938619,255,255,0,100,node147;vertex
0.3645391996225306,0.3883174061470213,0.5049052717532402,255,255,0,100,node148;vertex
0.36371617829399744,0.38770552641586065,0.5072116705286188,255,255,0,100,node149;vertex
0.36256136302673636,0.3858698872223784,0.5098703310506342,255,255,0,100,node150;vertex
0.3611975606681986,0.3828104885665748,0.512715356349922,255,255,0,100,node151;vertex
0.3597497325719309,0.3785262531954019,0.5155819267101661,255,255,0,100,node152;vertex
0.3583396083323369,0.3730182583619075,0.5183030679089549,255,255,0,100,node153;vertex
0.33099677147261575,0.3730182583619075,0.4869431544339197,255,255,0,100,node154;vertex
0.3339333632809681,0.3785262531954019,0.4851732276763544,255,255,0,100,node155;vertex
0.3357549981848287,0.3828104885665748,0.4844783994605117,255,255,0,100,node156;vertex
0.33660710534565286,0.3858698872223784,0.48470785435969693,255,255,0,100,node157;vertex
0.33663834568403955,0.38770552641586065,0.48571077694721576,255,255,0,100,node158;vertex
0.33599522561449213,0.3883174061470213,0.4873363517963733,255,255,0,100,node159;vertex
0.33482532880456156,0.38770552641586065,0.48943376348047535,255,255,0,100,node160;vertex
0.3332740844157034,0.3858698872223784,0.4918521965728272,255,255,0,100,node161;vertex
0.33148907611546863,0.3828104885665748,0.4944397583936865,255,255,0,100,node162;vertex
0.32961896482445624,0.3785262531954019,0.49704671076940643,255,255,0,100,node163;vertex
0.3278081024510739,0.3730182583619075,0.49952116102024485,255,255,0,100,node164;vertex
0.3065355865158082,0.3730182583619075,0.46534099906602167,255,255,0,100,node165;vertex
0.3095098821808342,0.3785262531954019,0.46378760017106785,255,255,0,100,node166;vertex
0.3112582638774431,0.3828104885665748,0.4631778749460027,255,255,0,100,node167;vertex
0.3119433968158555,0.3858698872223784,0.46337932126594467,255,255,0,100,node168;vertex
0.31172902345933967,0.38770552641586065,0.4642594370060122,255,255,0,100,node169;vertex
0.31078104077725965,0.3883174061470213,0.4656857200413234,255,255,0,100,node170;vertex
0.3092599594737404,0.38770552641586065,0.4675256682469969,255,255,0,100,node171;vertex
0.3073327537711936,0.3858698872223784,0.46964677949815087,255,255,0,100,node172;vertex
0.30516208887984003,0.3828104885665748,0.4719176289229517,255,255,0,100,node173;vertex
0.3029117072629478,0.3785262531954019,0.47420463714346966,255,255,0,100,node174;vertex
0.30074642863683326,0.3730182583619075,0.4763753020348233,255,255,0,100,node175;vertex
0.28614964983889685,0.3730182583619075,0.44008264685382864,255,255,0,100,node176;vertex
0.2890119111869498,0.3785262531954019,0.43878347967815995,255,255,0,100,node177;vertex
0.2905814688776209,0.3828104885665748,0.43827286173349406,255,255,0,100,node178;vertex
0.2910328379046567,0.3858698872223784,0.43844199046200155,255,255,0,100,node179;vertex
0.2905405332618038,0.38770552641586065,0.4391777542936613,255,255,0,100,node180;vertex
0.2892812244489043,0.3883174061470213,0.4403713506706439,255,255,0,100,node181;vertex
0.28743050371275264,0.38770552641586065,0.4419096680229283,255,255,0,100,node182;vertex
0.28516073154099975,0.3858698872223784,0.4436849810457327,255,255,0,100,node183;vertex
0.2826496546865356,0.3828104885665748,0.4455841781690361,255,255,0,100,node184;vertex
0.2800707108900588,0.3785262531954019,0.4474973795819612,255,255,0,100,node185;vertex
0.2776005696514117,0.3730182583619075,0.4493136282205827,255,255,0,100,node186;vertex
0.2700048584112457,0.3730182583619075,0.41158607197989416,255,255,0,100,node187;vertex
0.27266782794545225,0.3785262531954019,0.41057345411494506,255,255,0,100,node188;vertex
0.27400577623084243,0.3828104885665748,0.41017594774030014,255,255,0,100,node189;vertex
0.2742007590324976,0.3858698872223784,0.410307372612134,255,255,0,100,node190;vertex
0.273433754862451,0.38770552641586065,0.410881548486621,255,255,0,100,node191;vertex
0.2718868194857841,0.3883174061470213,0.4118112178668881,255,255,0,100,node192;vertex
0.26974093141453026,0.38770552641586065,0.4130112777621576,255,255,0,100,node193;vertex
0.26718030091986644,0.3858698872223784,0.4143944706755562,255,255,0,100,node194;vertex
0.2643848292607782,0.3828104885665748,0.41587461636325834,255,255,0,100,node195;vertex
0.26153764945539476,0.3785262531954019,0.4173655345814387,255,255,0,100,node196;vertex
0.25881866276270166,0.3730182583619075,0.41878212233931966,255,255,0,100,node197;vertex
0.25826818645526656,0.3730182583619075,0.38027032587981946,255,255,0,100,node198;vertex
0.2607092418616226,0.3785262531954019,0.3795722659048333,255,255,0,100,node199;vertex
0.26181665799477966,0.3828104885665748,0.3792986436306875,255,255,0,100,node200;vertex
0.26177356787286693,0.3858698872223784,0.3793891328867043,255,255,0,100,node201;vertex
0.2607674135262048,0.38770552641586065,0.3797844847552535,255,255,0,100,node202;vertex
0.2589813279729222,0.3883174061470213,0.38042545031870534,255,255,0,100,node203;vertex
0.2566016759902918,0.38770552641586065,0.38125170340638187,255,255,0,100,node204;vertex
0.25381374510253835,0.3858698872223784,0.38220507235370094,255,255,0,100,node205;vertex
0.25080174558083873,0.3828104885665748,0.3832252309899848,255,255,0,100,node206;vertex
0.24775204220246544,0.3785262531954019,0.38425293039760333,255,255,0,100,node207;vertex
0.24484884523859543,0.3730182583619075,0.38522892165892664,255,255,0,100,node208;vertex
0.2511033764342278,0.3730182583619075,0.34655122823006246,255,255,0,100,node209;vertex
0.253365607834646,0.3785262531954019,0.34619250296513904,255,255,0,100,node210;vertex
0.2542952772149131,0.3828104885665748,0.34605138281587483,255,255,0,100,node211;vertex
0.2540787493523016,0.3858698872223784,0.3460987819499789,255,255,0,100,node212;vertex
0.252903466277132,0.38770552641586065,0.34630130552296867,255,255,0,100,node213;vertex
0.2509547155136289,0.3883174061470213,0.34663094495560104,255,255,0,100,node214;vertex
0.24841993909211274,0.38770552641586065,0.3470564599094892,255,255,0,100,node215;vertex
0.24548442453680816,0.3858698872223784,0.34754661004624654,255,255,0,100,node216;vertex
0.24233453662498777,0.3828104885665748,0.34807123228053394,255,255,0,100,node217;vertex
0.23915771738697197,0.3785262531954019,0.3486001635270127,255,255,0,100,node218;vertex
0.2361392543469854,0.3730182583619075,0.34910216344729594,255,255,0,100,node219;vertex
0.24867847982358907,0.3730182583619075,0.31084890771927215,255,255,0,100,node220;vertex
0.2508663807637078,0.3785262531954019,0.31084890771927215,255,255,0,100,node221;vertex
0.2517249514428189,0.3828104885665748,0.31084890771927215,255,255,0,100,node222;vertex
0.25144163389124274,0.3858698872223784,0.31084890771927215,255,255,0,100,node223;vertex
0.250201715633204,0.38770552641586065,0.31084890771927215,255,255,0,100,node224;vertex
0.2481937159520709,0.3883174061470213,0.31084890771927215,255,255,0,100,node225;vertex
0.24560184511902033,0.38770552641586065,0.31084890771927215,255,255,0,100,node226;vertex
0.2426135451643727,0.3858698872223784,0.31084890771927215,255,255,0,100,node227;vertex
0.2394151808654005,0.3828104885665748,0.31084890771927215,255,255,0,100,node228;vertex
0.23619419425242413,0.3785262531954019,0.31084890771927215,255,255,0,100,node229;vertex
0.23313695010271612,0.3730182583619075,0.31084890771927215,255,255,0,100,node230;vertex
0.251481492254012,0.3730182583619075,0.27514658720848184,255,255,0,100,node231;vertex
0.2536413846148875,0.3785262531954019,0.2755053124734053,255,255,0,100,node232;vertex
0.2544881055104726,0.3828104885665748,0.2756464326226695,255,255,0,100,node233;vertex
0.2542090969710876,0.3858698872223784,0.2755990334885655,255,255,0,100,node234;vertex
0.25298533750876623,0.38770552641586065,0.2753965099155757,255,255,0,100,node235;vertex
0.2510021146477329,0.3883174061470213,0.27506687048294337,255,255,0,100,node236;vertex
0.24844363865916472,0.38770552641586065,0.27464135552905516,255,255,0,100,node237;vertex
0.24549411981423855,0.3858698872223784,0.27415120539229787,255,255,0,100,node238;vertex
0.24233776838413124,0.3828104885665748,0.2736265831580104,255,255,0,100,node239;vertex
0.23915771738697197,0.3785262531954019,0.2730976519115317,255,255,0,100,node240;vertex
0.2361392543469854,0.3730182583619075,0.2725956519912484,255,255,0,100,node241;vertex
0.25961044375284803,0.3730182583619075,0.24142748955872484,255,255,0,100,node242;vertex
0.2616884648820893,0.3785262531954019,0.24212554953371102,255,255,0,100,node243;vertex
0.2625039454392877,0.3828104885665748,0.24239917180785683,255,255,0,100,node244;vertex
0.2622346321773331,0.3858698872223784,0.24230868255184013,255,255,0,100,node245;vertex
0.26105719459606785,0.38770552641586065,0.24191333068329085,255,255,0,100,node246;vertex
0.25914937944838184,0.3883174061470213,0.24127236511983902,255,255,0,100,node247;vertex
0.2566878562341173,0.38770552641586065,0.24044611203216246,255,255,0,100,node248;vertex
0.2538503717061642,0.3858698872223784,0.23949274308484336,255,255,0,100,node249;vertex
0.2508125181113169,0.3828104885665748,0.23847258444855957,255,255,0,100,node250;vertex
0.24775311945551326,0.3785262531954019,0.237444885040941,255,255,0,100,node251;vertex
0.24484884523859543,0.3730182583619075,0.23646889377961774,255,255,0,100,node252;vertex
0.27264951464363935,0.3730182583619075,0.2101117434586502,255,255,0,100,node253;vertex
0.2745961109010468,0.3785262531954019,0.21112436132359927,255,255,0,100,node254;vertex
0.2753598833119499,0.3828104885665748,0.2115218676982442,255,255,0,100,node255;vertex
0.27510780609876045,0.3858698872223784,0.21139044282641037,255,255,0,100,node256;vertex
0.2740046989777946,0.38770552641586065,0.2108162669519233,255,255,0,100,node257;vertex
0.27221645891841645,0.3883174061470213,0.20988659757165617,255,255,0,100,node258;vertex
0.2699111373960855,0.38770552641586065,0.20868653767638676,255,255,0,100,node259;vertex
0.2672513996210224,0.3858698872223784,0.20730334476298817,255,255,0,100,node260;vertex
0.2644063743217346,0.3828104885665748,0.205823199075286,255,255,0,100,node261;vertex
0.2615398039614904,0.3785262531954019,0.2043322808571056,255,255,0,100,node262;vertex
0.25881866276270166,0.3730182583619075,0.20291569309922472,255,255,0,100,node263;vertex
0.2901785762377369,0.3730182583619075,0.1816151685847157,255,255,0,100,node264;vertex
0.2919485029953021,0.3785262531954019,0.18291433576038446,255,255,0,100,node265;vertex
0.2926433312111449,0.3828104885665748,0.18342495370505027,255,255,0,100,node266;vertex
0.2924138763119596,0.3858698872223784,0.18325582497654283,255,255,0,100,node267;vertex
0.29141095372444087,0.38770552641586065,0.182520061144883,255,255,0,100,node268;vertex
0.2897853788752832,0.3883174061470213,0.18132754202094825,255,255,0,100,node269;vertex
0.2876879671911812,0.38770552641586065,0.1797881474156161,255,255,0,100,node270;vertex
0.2852695340988294,0.3858698872223784,0.17801283439281174,255,255,0,100,node271;vertex
0.2826819722779701,0.3828104885665748,0.17611363726950824,255,255,0,100,node272;vertex
0.2800750199022501,0.3785262531954019,0.17420043585658315,255,255,0,100,node273;vertex
0.2776005696514117,0.3730182583619075,0.1723841872179617,255,255,0,100,node274;vertex
0.31178073160563496,0.3730182583619075,0.15635681637252272,255,255,0,100,node275;vertex
0.3133341305005888,0.3785262531954019,0.15791021526747656,255,255,0,100,node276;vertex
0.31394385572565386,0.3828104885665748,0.15851994049254164,255,255,0,100,node277;vertex
0.31374240940571185,0.3858698872223784,0.15831849417259963,255,255,0,100,node278;vertex
0.3128622936656444,0.38770552641586065,0.1574383784325322,255,255,0,100,node279;vertex
0.3114360106303331,0.3883174061470213,0.1560120953972209,255,255,0,100,node280;vertex
0.30959606242465965,0.38770552641586065,0.15417214719154745,255,255,0,100,node281;vertex
0.30747495117350565,0.3858698872223784,0.15205103594039346,255,255,0,100,node282;vertex
0.30520410174870494,0.3828104885665748,0.14978018651559272,255,255,0,100,node283;vertex
0.3029170935281869,0.3785262531954019,0.14749317829507472,255,255,0,100,node284;vertex
0.30074642863683326,0.3730182583619075,0.14532251340372104,255,255,0,100,node285;vertex
0.33703908381782793,0.3730182583619075,0.13475466100462466,255,255,0,100,node286;vertex
0.3383382509934967,0.3785262531954019,0.13652458776218995,255,255,0,100,node287;vertex
0.33884886893816246,0.3828104885665748,0.13721941597803267,255,255,0,100,node288;vertex
0.338679740209655,0.3858698872223784,0.1369899610788474,255,255,0,100,node289;vertex
0.3379439763779952,0.38770552641586065,0.13598703849132865,255,255,0,100,node290;vertex
0.33675145725406047,0.3883174061470213,0.13436146364217103,255,255,0,100,node291;vertex
0.33521206264872827,0.38770552641586065,0.132264051958069,255,255,0,100,node292;vertex
0.33343674962592396,0.3858698872223784,0.1298456188657172,255,255,0,100,node293;vertex
0.33153755250262046,0.3828104885665748,0.12725805704485793,255,255,0,100,node294;vertex
0.3296243510896954,0.3785262531954019,0.1246511046691379,255,255,0,100,node295;vertex
0.3278081024510739,0.3730182583619075,0.12217665441829952,255,255,0,100,node296;vertex
0.36553565869176236,0.3730182583619075,0.11722559941052715,255,255,0,100,node297;vertex
0.36654827655671146,0.3785262531954019,0.11917219566793459,255,255,0,100,node298;vertex
0.36694578293135643,0.3828104885665748,0.1199359680788377,255,255,0,100,node299;vertex
0.3668143580595226,0.3858698872223784,0.11968389086564822,255,255,0,100,node300;vertex
0.3662412594380833,0.38770552641586065,0.11858078374468241,255,255,0,100,node301;vertex
0.3653105128047684,0.3883174061470213,0.11679254368530421,255,255,0,100,node302;vertex
0.3641104529094989,0.38770552641586065,0.11448722216297331,255,255,0,100,node303;vertex
0.3627272599961004,0.3858698872223784,0.11182748438791021,255,255,0,100,node304;vertex
0.3612471143083982,0.3828104885665748,0.10898245908862239,255,255,0,100,node305;vertex
0.35975619609021786,0.3785262531954019,0.10611588872837818,255,255,0,100,node306;vertex
0.3583396083323369,0.3730182583619075,0.10339474752958944,255,255,0,100,node307;vertex
0.39685140479183706,0.3730182583619075,0.10418652851973584,255,255,0,100,node308;vertex
0.39754946476682324,0.3785262531954019,0.1062645496489771,255,255,0,100,node309;vertex
0.397823087040969,0.3828104885665748,0.10708003020617547,255,255,0,100,node310;vertex
0.39773259778495235,0.3858698872223784,0.10681071694422091,255,255,0,100,node311;vertex
0.39733724591640307,0.38770552641586065,0.10563327936295566,255,255,0,100,node312;vertex
0.39669628035295124,0.3883174061470213,0.10372546421526965,255,255,0,100,node313;vertex
0.39587002726527476,0.38770552641586065,0.1012639410010051,255,255,0,100,node314;vertex
0.3949166583179556,0.3858698872223784,0.09842645647305198,255,255,0,100,node315;vertex
0.39389649968167173,0.3828104885665748,0.0953886028782047,255,255,0,100,node316;vertex
0.39286880027405324,0.3785262531954019,0.09232920422240107,255,255,0,100,node317;vertex
0.39189280901272994,0.3730182583619075,0.08942493000548324,255,255,0,100,node318;vertex
0.43057050244159406,0.3730182583619075,0.09605757702089981,255,255,0,100,node319;vertex
0.43092922770651754,0.3785262531954019,0.09821746938177525,255,255,0,100,node320;vertex
0.4310703478557817,0.3828104885665748,0.09906419027736037,255,255,0,100,node321;vertex
0.43102294872167773,0.3858698872223784,0.09878410448492764,255,255,0,100,node322;vertex
0.43082042514868796,0.38770552641586065,0.09756142227565397,255,255,0,100,node323;vertex
0.4304907857160555,0.3883174061470213,0.09557819941462069,255,255,0,100,node324;vertex
0.43006527076216733,0.38770552641586065,0.09301972342605253,255,255,0,100,node325;vertex
0.4295751206254101,0.3858698872223784,0.09007020458112631,255,255,0,100,node326;vertex
0.42905049839112264,0.3828104885665748,0.08691385315101904,255,255,0,100,node327;vertex
0.42852156714464384,0.3785262531954019,0.08373380215385974,255,255,0,100,node328;vertex
0.4280195672243606,0.3730182583619075,0.08071533911387319,255,255,0,100,node329;vertex
0.46627282295238437,0.3730182583619075,0.09325456459047687,255,255,0,100,node330;vertex
0.46627282295238437,0.3785262531954019,0.0954424655305956,255,255,0,100,node331;vertex
0.46627282295238437,0.3828104885665748,0.09630103620970669,255,255,0,100,node332;vertex
0.46627282295238437,0.3858698872223784,0.09601771865813051,255,255,0,100,node333;vertex
