0.06263450269907968,0.3948033886439302,0.6630262969945171,255,255,0,100,node0;vertex
0.06012143111656664,0.38777903178462614,0.6630262969945171,255,255,0,100,node1;vertex
0.0670759368294486,0.3911436594780157,0.6630262969945171,255,255,0,100,node2;vertex
0.05165217582396879,0.36334054866898247,0.6630262969945171,255,255,0,100,node3;vertex
0.0570228656550546,0.36304623204079933,0.6630262969945171,255,255,0,100,node4;vertex
0.05559444895293916,0.36670596120671384,0.6630262969945171,255,255,0,100,node5;vertex
0.045536668712494247,0.36334054866898247,0.6630262969945171,255,255,0,100,node6;vertex
0.043907331858872425,0.35968160434740976,0.6630262969945171,255,255,0,100,node7;vertex
0.050022838970346976,0.35968160434740976,0.6630262969945171,255,255,0,100,node8;vertex
0.04124513985141328,0.3755597902268043,0.6630262969945171,255,255,0,100,node9;vertex
0.03873363795758388,0.3825841470861084,0.6630262969945171,255,255,0,100,node10;vertex
0.03474427416810421,0.3770949457594075,0.6630262969945171,255,255,0,100,node11;vertex
0.0327170212331788,0.4087045516262759,0.6630262969945171,255,255,0,100,node12;vertex
0.02653480235264937,0.4087045516262759,0.6630262969945171,255,255,0,100,node13;vertex
0.030882055161999683,0.4051923731966239,0.6630262969945171,255,255,0,100,node14;vertex
0.09770762664640718,0.38402747583071845,0.6630262969945171,255,255,0,100,node15;vertex
0.10307596194446754,0.3832520496209987,0.6630262969945171,255,255,0,100,node16;vertex
0.1001068957993561,0.38851443093291305,0.6630262969945171,255,255,0,100,node17;vertex
0.09951198378825525,0.378906366500332,0.6630262969945171,255,255,0,100,node18;vertex
0.09861804608292034,0.3791441743359039,0.6630262969945171,255,255,0,100,node19;vertex
0.09761972408012318,0.3793293976005739,0.6630262969945171,255,255,0,100,node20;vertex
0.10030075235178605,0.3786159740938579,0.6630262969945171,255,255,0,100,node21;vertex
0.09651623293552189,0.37946125144999987,0.6630262969945171,255,255,0,100,node22;vertex
0.10098592146219637,0.37827221227214003,0.6630262969945171,255,255,0,100,node23;vertex
0.0959158270140283,0.38851443093291305,0.6630262969945171,255,255,0,100,node24;vertex
0.09286121283565828,0.3840408181845294,0.6630262969945171,255,255,0,100,node25;vertex
0.1024378834945665,0.38854347017356045,0.6630262969945171,255,255,0,100,node26;vertex
0.09530914233780013,0.3795405207285239,0.6630262969945171,255,255,0,100,node27;vertex
0.10160987271394464,0.3778735113464946,0.6630262969945171,255,255,0,100,node28;vertex
0.0917255430730423,0.3795672054361458,0.6630262969945171,255,255,0,100,node29;vertex
0.09399688259827427,0.3795672054361458,0.6630262969945171,255,255,0,100,node30;vertex
0.10739888457922138,0.3785767318767669,0.6630262969945171,255,255,0,100,node31;vertex
0.1022173422345146,0.3774167319395544,0.6630262969945171,255,255,0,100,node32;vertex
0.10280833002390635,0.37690265889566116,0.6630262969945171,255,255,0,100,node33;vertex
0.10706297120092169,0.3842221172274902,0.6630262969945171,255,255,0,100,node34;vertex
0.11141571792066478,0.3808229563830605,0.6630262969945171,255,255,0,100,node35;vertex
0.12393633970574615,0.3670316716085698,0.6630262969945171,255,255,0,100,node36;vertex
0.12073809901282276,0.3610550819455977,0.6630262969945171,255,255,0,100,node37;vertex
0.12737395792292514,0.36152677339503253,0.6630262969945171,255,255,0,100,node38;vertex
0.10338205123777801,0.376331292214815,0.6630262969945171,255,255,0,100,node39;vertex
0.12202524373341034,0.36996541975829933,0.6630262969945171,255,255,0,100,node40;vertex
0.12015495966684926,0.37257816657222365,0.6630262969945171,255,255,0,100,node41;vertex
0.11750297063583377,0.366089073554042,0.6630262969945171,255,255,0,100,node42;vertex
0.11380321440848636,0.3709927810017439,0.6630262969945171,255,255,0,100,node43;vertex
0.11832627235040473,0.374869912050343,0.6630262969945171,255,255,0,100,node44;vertex
0.11653682725105127,0.3768398713483155,0.6630262969945171,255,255,0,100,node45;vertex
0.11060104949385387,0.3747851488614263,0.6630262969945171,255,255,0,100,node46;vertex
0.10803696302912243,0.36970799081418176,0.6630262969945171,255,255,0,100,node47;vertex
0.11308194245835221,0.37981678593684515,0.6630262969945171,255,255,0,100,node48;vertex
0.11478897890181439,0.37848882931048283,0.6630262969945171,255,255,0,100,node49;vertex
0.10454205117499046,0.38863058789550264,0.6630262969945171,255,255,0,100,node50;vertex
0.10500432449232341,0.37426950612884946,0.6630262969945171,255,255,0,100,node51;vertex
0.10641861399628609,0.38877578409873964,0.6630262969945171,255,255,0,100,node52;vertex
0.10806835680279528,0.3889790587832715,0.6630262969945171,255,255,0,100,node53;vertex
0.10448004847198653,0.3750143234092382,0.6630262969945171,255,255,0,100,node54;vertex
0.08607466381192616,0.36190820774515786,0.6630262969945171,255,255,0,100,node55;vertex
0.08890010344248422,0.3648513740269892,0.6630262969945171,255,255,0,100,node56;vertex
0.0832492241813681,0.36598939832263067,0.6630262969945171,255,255,0,100,node57;vertex
0.0917255430730423,0.38851443093291305,0.6630262969945171,255,255,0,100,node58;vertex
0.08607466381192616,0.3933412236351164,0.6630262969945171,255,255,0,100,node59;vertex
0.08607466381192616,0.3875922388312726,0.6630262969945171,255,255,0,100,node60;vertex
0.0917255430730423,0.3955780300093082,0.6630262969945171,255,255,0,100,node61;vertex
0.08607466381192616,0.40040482271151157,0.6630262969945171,255,255,0,100,node62;vertex
0.08607466381192616,0.40742917957081565,0.6630262969945171,255,255,0,100,node63;vertex
0.08042378455081003,0.4051923731966239,0.6630262969945171,255,255,0,100,node64;vertex
0.09615128031657479,0.4026416290857034,0.6630262969945171,255,255,0,100,node65;vertex
0.09647699071843079,0.40742917957081565,0.6630262969945171,255,255,0,100,node66;vertex
0.09205125347489831,0.40742917957081565,0.6630262969945171,255,255,0,100,node67;vertex
0.10245358038140294,0.40742917957081565,0.6630262969945171,255,255,0,100,node68;vertex
0.09835355353972644,0.412216730055928,0.6630262969945171,255,255,0,100,node69;vertex
0.10525704437038999,0.40252782665613923,0.6630262969945171,255,255,0,100,node70;vertex
0.1030532014585547,0.4026133746893978,0.6630262969945171,255,255,0,100,node71;vertex
0.10870172618664538,0.40716468702762176,0.6630262969945171,255,255,0,100,node72;vertex
0.1043301432026986,0.412216730055928,0.6630262969945171,255,255,0,100,node73;vertex
0.10718697660692954,0.4023857698302695,0.6630262969945171,255,255,0,100,node74;vertex
0.10738789675843587,0.41214844859818944,0.6630262969945171,255,255,0,100,node75;vertex
0.11022981812017221,0.4019297752676711,0.6630262969945171,255,255,0,100,node76;vertex
0.10884535270119874,0.40218641936744687,0.6630262969945171,255,255,0,100,node77;vertex
0.11508172584131389,0.4056515071365896,0.6630262969945171,255,255,0,100,node78;vertex
0.11281588022647467,0.4116021969362816,0.6630262969945171,255,255,0,100,node79;vertex
0.11134272739687535,0.4016166223752843,0.6630262969945171,255,255,0,100,node80;vertex
0.11021647576636125,0.411943604224974,0.6630262969945171,255,255,0,100,node81;vertex
0.11218172599828274,0.4012461758459444,0.6630262969945171,255,255,0,100,node82;vertex
0.11518689498311797,0.411125011576454,0.6630262969945171,255,255,0,100,node83;vertex
0.1110507653017177,0.3851921848339819,0.6630262969945171,255,255,0,100,node84;vertex
0.10949049475017618,0.38924119679343994,0.6630262969945171,255,255,0,100,node85;vertex
0.11283471649067839,0.4007917509720297,0.6630262969945171,255,255,0,100,node86;vertex
0.11962362004743597,0.40137018125195223,0.6630262969945171,255,255,0,100,node87;vertex
0.12092489196617633,0.4088725083154258,0.6630262969945171,255,255,0,100,node88;vertex
0.10393929072047138,0.375701847052674,0.6630262969945171,255,255,0,100,node89;vertex
0.11338724690732085,0.40022587820157624,0.6630262969945171,255,255,0,100,node90;vertex
0.1192414008529688,0.4097601672660261,0.6630262969945171,255,255,0,100,node91;vertex
0.11732873519194935,0.4105104784568076,0.6630262969945171,255,255,0,100,node92;vertex
0.11383931724821016,0.3995477726902423,0.6630262969945171,255,255,0,100,node93;vertex
0.12238156306459738,0.40780119578883917,0.6630262969945171,255,255,0,100,node94;vertex
0.12361455352559926,0.4064967844927315,0.6630262969945171,255,255,0,100,node95;vertex
0.12462307850484011,0.40496005927144463,0.6630262969945171,255,255,0,100,node96;vertex
0.1144420777027292,0.39785878766664207,0.6630262969945171,255,255,0,100,node97;vertex
0.11419092751334625,0.39875900412671156,0.6630262969945171,255,255,0,100,node98;vertex
0.12596751686238064,0.4011904518976751,0.6630262969945171,255,255,0,100,node99;vertex
0.12540713800231998,0.4031918049693204,0.6630262969945171,255,255,0,100,node100;vertex
0.11459276781635898,0.39684633846569206,0.6630262969945171,255,255,0,100,node101;vertex
0.11963303817953784,0.39624200832248935,0.6630262969945171,255,255,0,100,node102;vertex
0.12296862663228,0.39759900418949906,0.6630262969945171,255,255,0,100,node103;vertex
0.11464299785423555,0.3957224413682034,0.6630262969945171,255,255,0,100,node104;vertex
0.11458256483991529,0.39453654156771084,0.6630262969945171,255,255,0,100,node105;vertex
0.12641566298156084,0.39649080397884684,0.6630262969945171,255,255,0,100,node106;vertex
0.12630421508502218,0.39895678490085057,0.6630262969945171,255,255,0,100,node107;vertex
0.1196424563116397,0.39111383539302647,0.6630262969945171,255,255,0,100,node108;vertex
0.114398911263929,0.393470722951517,0.6630262969945171,255,255,0,100,node109;vertex
0.12610957368825038,0.39286560796397246,0.6630262969945171,255,255,0,100,node110;vertex
0.11409439165930219,0.39252420067528004,0.6630262969945171,255,255,0,100,node111;vertex
0.1205803453001166,0.38793835518601594,0.6630262969945171,255,255,0,100,node112;vertex
0.12519130580831903,0.3897026852664311,0.6630262969945171,255,255,0,100,node113;vertex
0.11366743633735119,0.3916977595833418,0.6630262969945171,255,255,0,100,node114;vertex
0.11311804529807601,0.3909913996757023,0.6630262969945171,255,255,0,100,node115;vertex
0.1159403455512668,0.3869894783767535,0.6630262969945171,255,255,0,100,node116;vertex
0.12366085934176674,0.3870020358862226,0.6630262969945171,255,255,0,100,node117;vertex
0.11876264580445758,0.3829883419221466,0.6630262969945171,255,255,0,100,node118;vertex
0.11244700338581846,0.39040512095236146,0.6630262969945171,255,255,0,100,node119;vertex
0.11165352575623674,0.3899381385689775,0.6630262969945171,255,255,0,100,node120;vertex
0.11539566357804255,0.3816745124939371,0.6630262969945171,255,255,0,100,node121;vertex
0.1106858126827706,0.38956062844056133,0.6630262969945171,255,255,0,100,node122;vertex
0.18943866362984227,0.36762658361967065,0.6630262969945171,255,255,0,100,node123;vertex
0.18943866362984227,0.37342815299441656,0.6630262969945171,255,255,0,100,node124;vertex
0.18418020653963696,0.3700705889001034,0.6630262969945171,255,255,0,100,node125;vertex
0.19644104484757535,0.3959932126661319,0.6630262969945171,255,255,0,100,node126;vertex
0.1986856996651854,0.39941434915213264,0.6630262969945171,255,255,0,100,node127;vertex
0.1921832642931927,0.3989269608158614,0.6630262969945171,255,255,0,100,node128;vertex
0.18966940786633785,0.4051923731966239,0.6630262969945171,255,255,0,100,node129;vertex
0.1869248072029874,0.4087045516262759,0.6630262969945171,255,255,0,100,node130;vertex
0.18418020653963696,0.4051923731966239,0.6630262969945171,255,255,0,100,node131;vertex
0.20037860891049475,0.3835016301216979,0.6630262969945171,255,255,0,100,node132;vertex
0.20642504971988904,0.3837880983064629,0.6630262969945171,255,255,0,100,node133;vertex
0.20356193756092353,0.3884233889892617,0.6630262969945171,255,255,0,100,node134;vertex
0.20928816187885452,0.379152807623664,0.6630262969945171,255,255,0,100,node135;vertex
0.21247149052928327,0.3840745664912278,0.6630262969945171,255,255,0,100,node136;vertex
0.22875936515510875,0.36304623204079933,0.6630262969945171,255,255,0,100,node137;vertex
0.2230904344741307,0.36304623204079933,0.6630262969945171,255,255,0,100,node138;vertex
0.22592529223679064,0.3595340536111473,0.6630262969945171,255,255,0,100,node139;vertex
0.22066683514658536,0.3688697770571162,0.6630262969945171,255,255,0,100,node140;vertex
0.21640905459220272,0.37169364699899066,0.6630262969945171,255,255,0,100,node141;vertex
0.21407414267528316,0.3684381126691143,0.6630262969945171,255,255,0,100,node142;vertex
0.22875936515510875,0.3911436594780157,0.6630262969945171,255,255,0,100,node143;vertex
0.22350090806490347,0.3958119136231711,0.6630262969945171,255,255,0,100,node144;vertex
0.22350090806490347,0.388787556763867,0.6630262969945171,255,255,0,100,node145;vertex
0.25644474931286876,0.412216730055928,0.6630262969945171,255,255,0,100,node146;vertex
0.2554833149941372,0.40742917957081565,0.6630262969945171,255,255,0,100,node147;vertex
0.25997654885106636,0.40742917957081565,0.6630262969945171,255,255,0,100,node148;vertex
0.2786558441864225,0.40742917957081565,0.6630262969945171,255,255,0,100,node149;vertex
