3749,3777,255,255,255,100
3765,3884,255,255,255,100
3776,4013,255,255,255,100
3790,3964,255,255,255,100
3863,3895,255,255,255,100
3878,3884,255,255,255,100
3884,4285,255,255,255,100
3893,3984,255,255,255,100
3895,4021,255,255,255,100
3930,4206,255,255,255,100
3937,4094,255,255,255,100
3964,4090,255,255,255,100
3964,4237,255,255,255,100
3965,3972,255,255,255,100
3965,4047,255,255,255,100
3971,4109,255,255,255,100
3972,4349,255,255,255,100
3984,4084,255,255,255,100
4013,4157,255,255,255,100
4021,4047,255,255,255,100
4023,4325,255,255,255,100
4027,4189,255,255,255,100
4040,4104,255,255,255,100
4047,4347,255,255,255,100
4059,4325,255,255,255,100
4084,4222,255,255,255,100
4090,4237,255,255,255,100
4104,4247,255,255,255,100
4157,4206,255,255,255,100
4164,4664,255,255,255,100
4189,4190,255,255,255,100
4190,4327,255,255,255,100
4222,4440,255,255,255,100
4247,4327,255,255,255,100
4277,4333,255,255,255,100
4277,4372,255,255,255,100
4285,4291,255,255,255,100
4285,4544,255,255,255,100
4291,4650,255,255,255,100
4325,4508,255,255,255,100
4333,4395,255,255,255,100
4347,4524,255,255,255,100
4347,4349,255,255,255,100
4349,4524,255,255,255,100
4372,4395,255,255,255,100
4372,4392,255,255,255,100
4392,4458,255,255,255,100
4395,4504,255,255,255,100
4424,4777,255,255,255,100
4440,4542,255,255,255,100
4450,4611,255,255,255,100
4450,4457,255,255,255,100
4458,4557,255,255,255,100
4504,4557,255,255,255,100
4507,4679,255,255,255,100
4508,4544,255,255,255,100
4510,4834,255,255,255,100
4510,4763,255,255,255,100
4542,4948,255,255,255,100
4544,4650,255,255,255,100
4611,4733,255,255,255,100
4613,4620,255,255,255,100
4620,4652,255,255,255,100
4620,4776,255,255,255,100
4646,4843,255,255,255,100
4650,4895,255,255,255,100
4652,4747,255,255,255,100
4679,4815,255,255,255,100
4720,4753,255,255,255,100
4727,4973,255,255,255,100
4733,4809,255,255,255,100
4747,4765,255,255,255,100
4747,4776,255,255,255,100
4763,4788,255,255,255,100
4775,4905,255,255,255,100
4777,5281,255,255,255,100
4788,4834,255,255,255,100
4809,5221,255,255,255,100
4815,5046,255,255,255,100
4815,4900,255,255,255,100
4895,5044,255,255,255,100
4900,5097,255,255,255,100
4900,4922,255,255,255,100
4948,5010,255,255,255,100
4958,4973,255,255,255,100
5018,5079,255,255,255,100
5044,5181,255,255,255,100
5046,5305,255,255,255,100
5046,5097,255,255,255,100
5079,5180,255,255,255,100
5097,5254,255,255,255,100
5122,5257,255,255,255,100
5122,5221,255,255,255,100
5180,5183,255,255,255,100
5180,5278,255,255,255,100
5183,5239,255,255,255,100
5183,5430,255,255,255,100
5190,5225,255,255,255,100
5221,5239,255,255,255,100
5225,5330,255,255,255,100
5254,5501,255,255,255,100
5257,5449,255,255,255,100
5281,5734,255,255,255,100
5305,5328,255,255,255,100
5328,5477,255,255,255,100
5329,8615,255,255,255,100
5329,8240,255,255,255,100
5330,5467,255,255,255,100
5330,5495,255,255,255,100
5330,5419,255,255,255,100
5386,5459,255,255,255,100
5419,5425,255,255,255,100
5425,5592,255,255,255,100
5430,5566,255,255,255,100
5443,5639,255,255,255,100
5453,5694,255,255,255,100
5453,5660,255,255,255,100
5459,5639,255,255,255,100
5459,5561,255,255,255,100
5460,6092,255,255,255,100
5495,5671,255,255,255,100
5521,5675,255,255,255,100
5521,5593,255,255,255,100
5553,5725,255,255,255,100
5553,5893,255,255,255,100
5561,5685,255,255,255,100
5592,5671,255,255,255,100
5593,5777,255,255,255,100
5639,5787,255,255,255,100
5661,6207,255,255,255,100
5661,5887,255,255,255,100
5675,5777,255,255,255,100
5685,5766,255,255,255,100
5685,5695,255,255,255,100
5725,6106,255,255,255,100
5734,5976,255,255,255,100
5737,5768,255,255,255,100
5737,5783,255,255,255,100
5766,5938,255,255,255,100
5766,5787,255,255,255,100
5777,5898,255,255,255,100
5778,5844,255,255,255,100
5778,5857,255,255,255,100
5783,5839,255,255,255,100
5839,5879,255,255,255,100
5844,5882,255,255,255,100
5857,5923,255,255,255,100
5857,5869,255,255,255,100
5869,5923,255,255,255,100
5871,5882,255,255,255,100
5873,5981,255,255,255,100
5873,5938,255,255,255,100
5879,5937,255,255,255,100
5887,6207,255,255,255,100
5893,6311,255,255,255,100
5893,6106,255,255,255,100
5904,6082,255,255,255,100
5934,6124,255,255,255,100
5937,5961,255,255,255,100
5938,5981,255,255,255,100
5943,6124,255,255,255,100
5952,6105,255,255,255,100
5952,6062,255,255,255,100
5952,6014,255,255,255,100
5974,6124,255,255,255,100
5976,6122,255,255,255,100
6014,6062,255,255,255,100
6062,6105,255,255,255,100
6065,6289,255,255,255,100
6065,6165,255,255,255,100
6082,6158,255,255,255,100
6085,6138,255,255,255,100
6092,6153,255,255,255,100
6122,6385,255,255,255,100
6124,6155,255,255,255,100
6138,6202,255,255,255,100
6155,6231,255,255,255,100
6158,6210,255,255,255,100
6165,6367,255,255,255,100
6202,6210,255,255,255,100
6202,6313,255,255,255,100
6210,6407,255,255,255,100
6219,6275,255,255,255,100
6219,6489,255,255,255,100
6231,6237,255,255,255,100
6237,6252,255,255,255,100
6252,6369,255,255,255,100
6275,6499,255,255,255,100
6289,6544,255,255,255,100
6311,6777,255,255,255,100
6313,6514,255,255,255,100
6313,6407,255,255,255,100
6367,6591,255,255,255,100
6367,6507,255,255,255,100
6369,6541,255,255,255,100
6385,6915,255,255,255,100
6399,6514,255,255,255,100
6407,6425,255,255,255,100
6425,6473,255,255,255,100
6435,6549,255,255,255,100
6450,6451,255,255,255,100
6450,6731,255,255,255,100
6451,6489,255,255,255,100
6473,6683,255,255,255,100
6499,6731,255,255,255,100
6514,6611,255,255,255,100
6515,6568,255,255,255,100
6524,6693,255,255,255,100
6524,6543,255,255,255,100
6541,6603,255,255,255,100
6543,6676,255,255,255,100
6544,6591,255,255,255,100
6549,6569,255,255,255,100
6568,6603,255,255,255,100
6569,6857,255,255,255,100
6570,6733,255,255,255,100
6576,6683,255,255,255,100
6604,6734,255,255,255,100
6611,6691,255,255,255,100
6676,6693,255,255,255,100
6676,7297,255,255,255,100
6691,6767,255,255,255,100
6733,6843,255,255,255,100
6733,7062,255,255,255,100
6734,6867,255,255,255,100
6734,6847,255,255,255,100
6800,6901,255,255,255,100
6820,6867,255,255,255,100
6843,7062,255,255,255,100
6847,6901,255,255,255,100
6847,6867,255,255,255,100
6847,7027,255,255,255,100
6857,7129,255,255,255,100
6867,7181,255,255,255,100
6885,6893,255,255,255,100
6901,7027,255,255,255,100
6915,7339,255,255,255,100
6918,7107,255,255,255,100
6918,6961,255,255,255,100
6930,7009,255,255,255,100
6961,7051,255,255,255,100
6970,7576,255,255,255,100
6970,7095,255,255,255,100
6989,7044,255,255,255,100
7009,7117,255,255,255,100
7027,7181,255,255,255,100
7027,7109,255,255,255,100
7044,7094,255,255,255,100
7044,7127,255,255,255,100
7051,7054,255,255,255,100
7054,7107,255,255,255,100
7062,7095,255,255,255,100
7094,7166,255,255,255,100
7095,7651,255,255,255,100
7109,7221,255,255,255,100
7109,7138,255,255,255,100
7110,7176,255,255,255,100
7117,7140,255,255,255,100
7127,7166,255,255,255,100
7138,7204,255,255,255,100
7140,7213,255,255,255,100
7164,7222,255,255,255,100
7176,7229,255,255,255,100
7181,7221,255,255,255,100
7204,7291,255,255,255,100
7213,7241,255,255,255,100
7221,7418,255,255,255,100
7222,7364,255,255,255,100
7223,7364,255,255,255,100
7229,7246,255,255,255,100
7241,7246,255,255,255,100
7291,7327,255,255,255,100
7297,7568,255,255,255,100
7315,7407,255,255,255,100
7330,7567,255,255,255,100
7335,7567,255,255,255,100
7339,7568,255,255,255,100
7364,7543,255,255,255,100
7364,7556,255,255,255,100
7392,7639,255,255,255,100
7404,7601,255,255,255,100
7407,7515,255,255,255,100
7418,7636,255,255,255,100
7466,7523,255,255,255,100
7475,7523,255,255,255,100
7512,7543,255,255,255,100
7515,7782,255,255,255,100
7523,7621,255,255,255,100
7543,7588,255,255,255,100
7556,7696,255,255,255,100
7567,7609,255,255,255,100
7576,7651,255,255,255,100
7601,7782,255,255,255,100
7609,7636,255,255,255,100
7621,7665,255,255,255,100
7651,7899,255,255,255,100
7651,7776,255,255,255,100
7740,7762,255,255,255,100
7762,8061,255,255,255,100
7762,7922,255,255,255,100
7776,8167,255,255,255,100
7782,7910,255,255,255,100
7782,7935,255,255,255,100
7838,7868,255,255,255,100
7855,8126,255,255,255,100
7855,7972,255,255,255,100
7868,7892,255,255,255,100
7868,7914,255,255,255,100
7892,7934,255,255,255,100
7899,8167,255,255,255,100
7914,7934,255,255,255,100
7935,8101,255,255,255,100
7936,8218,255,255,255,100
7951,8025,255,255,255,100
7966,8061,255,255,255,100
7972,8126,255,255,255,100
8025,8121,255,255,255,100
8061,8153,255,255,255,100
8061,8190,255,255,255,100
8083,8109,255,255,255,100
8083,8117,255,255,255,100
8101,8294,255,255,255,100
8109,8164,255,255,255,100
8117,8164,255,255,255,100
8148,8224,255,255,255,100
8148,8450,255,255,255,100
8153,8264,255,255,255,100
8153,8190,255,255,255,100
8218,8399,255,255,255,100
8224,8679,255,255,255,100
8224,8959,255,255,255,100
8240,8615,255,255,255,100
8264,8307,255,255,255,100
8293,8435,255,255,255,100
8300,8415,255,255,255,100
8311,8371,255,255,255,100
8311,8432,255,255,255,100
8338,8396,255,255,255,100
8371,8613,255,255,255,100
8396,8410,255,255,255,100
8399,8503,255,255,255,100
8399,8484,255,255,255,100
8403,8484,255,255,255,100
8410,8541,255,255,255,100
8410,8621,255,255,255,100
8415,8652,255,255,255,100
8432,8561,255,255,255,100
8434,8635,255,255,255,100
8435,8619,255,255,255,100
8450,8679,255,255,255,100
8483,8564,255,255,255,100
8484,8558,255,255,255,100
8487,8833,255,255,255,100
8503,8543,255,255,255,100
8523,8526,255,255,255,100
8523,8570,255,255,255,100
8526,8557,255,255,255,100
8541,8772,255,255,255,100
8543,8582,255,255,255,100
8557,8564,255,255,255,100
8557,8570,255,255,255,100
8558,8664,255,255,255,100
8561,8705,255,255,255,100
8582,8683,255,255,255,100
8613,8713,255,255,255,100
8619,8650,255,255,255,100
8621,8805,255,255,255,100
8621,8732,255,255,255,100
8621,8660,255,255,255,100
8635,8760,255,255,255,100
8650,8766,255,255,255,100
8652,8669,255,255,255,100
8664,8694,255,255,255,100
8669,8760,255,255,255,100
8679,8959,255,255,255,100
8683,8826,255,255,255,100
8694,8797,255,255,255,100
8760,8766,255,255,255,100
8772,8805,255,255,255,100
8826,8877,255,255,255,100
8837,8896,255,255,255,100
8837,8901,255,255,255,100
8848,8922,255,255,255,100
8896,8969,255,255,255,100
8901,8954,255,255,255,100
8954,9057,255,255,255,100
8954,8969,255,255,255,100
